"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 21 18:04:18 GMT 2024","Sun Apr 21 18:04:27 GMT 2024","8037","Surefire suite","Surefire test","ElementsHelenTest","ElementsHelenTest","elementsTextboxNegativeTest","elementsTextboxNegativeTest","Elements_checkbox testing"
"passed","Sun Apr 21 18:04:27 GMT 2024","Sun Apr 21 18:04:27 GMT 2024","667","Surefire suite","Surefire test","ElementsHelenTest","ElementsHelenTest","elementsTextboxPositiveTest","elementsTextboxPositiveTest","Elements_textbox testing"
"passed","Sun Apr 21 18:03:54 GMT 2024","Sun Apr 21 18:03:54 GMT 2024","172","Surefire suite","Surefire test","OksanaTest","OksanaTest","loginTest","loginTest","Succesfull login"
"unknown","Sun Apr 21 18:03:50 GMT 2024","Sun Apr 21 18:03:50 GMT 2024","0","Surefire suite","Surefire test","ExamplesTest","ExamplesTest","alertTest","alertTest",""
"passed","Sun Apr 21 18:04:08 GMT 2024","Sun Apr 21 18:04:09 GMT 2024","1477","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","allertDialogTest","allertDialogTest",""
"passed","Sun Apr 21 18:04:10 GMT 2024","Sun Apr 21 18:04:16 GMT 2024","5393","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","timeallertDialogTest","timeallertDialogTest",""
"unknown","Sun Apr 21 18:03:50 GMT 2024","Sun Apr 21 18:03:50 GMT 2024","2","Surefire suite","Surefire test","ExamplesTest","ExamplesTest","networkTest","networkTest",""
"passed","Sun Apr 21 18:04:18 GMT 2024","Sun Apr 21 18:04:18 GMT 2024","401","Surefire suite","Surefire test","apiDemoSimpleTest","apiDemoSimpleTest","apiResponeTest","apiResponeTest",""
"passed","Sun Apr 21 18:03:55 GMT 2024","Sun Apr 21 18:04:06 GMT 2024","11775","Surefire suite","Surefire test","alertsFramesWindows.FramesTest","alertsFramesWindows.FramesTest","fram1test","fram1test",""
"passed","Sun Apr 21 18:04:06 GMT 2024","Sun Apr 21 18:04:07 GMT 2024","713","Surefire suite","Surefire test","alertsFramesWindows.FramesTest","alertsFramesWindows.FramesTest","fram2test","fram2test",""
"unknown","Sun Apr 21 18:03:50 GMT 2024","Sun Apr 21 18:03:50 GMT 2024","0","Surefire suite","Surefire test","ExamplesTest","ExamplesTest","fillManyTextBoxes","fillManyTextBoxes",""
"passed","Sun Apr 21 18:04:10 GMT 2024","Sun Apr 21 18:04:10 GMT 2024","480","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","promtButton","promtButton",""
"unknown","Sun Apr 21 18:03:50 GMT 2024","Sun Apr 21 18:03:50 GMT 2024","0","Surefire suite","Surefire test","ExamplesTest","ExamplesTest","sliderTest","sliderTest",""
"passed","Sun Apr 21 18:03:52 GMT 2024","Sun Apr 21 18:03:54 GMT 2024","1789","Surefire suite","Surefire test","OksanaTest","OksanaTest","addToBagTest","addToBagTest","Add product to the bag"
"passed","Sun Apr 21 18:04:09 GMT 2024","Sun Apr 21 18:04:09 GMT 2024","422","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","confirmButtonCancel","confirmButtonCancel",""
"passed","Sun Apr 21 18:04:16 GMT 2024","Sun Apr 21 18:04:17 GMT 2024","1136","Surefire suite","Surefire test","GoogleSearchTest","GoogleSearchTest","searchTest","searchTest","Поиск в гугле"
"passed","Sun Apr 21 18:04:09 GMT 2024","Sun Apr 21 18:04:10 GMT 2024","395","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","confirmButtonOk","confirmButtonOk",""
"unknown","Sun Apr 21 18:03:50 GMT 2024","Sun Apr 21 18:03:50 GMT 2024","0","Surefire suite","Surefire test","ExamplesTest","ExamplesTest","textBoxFillTest","textBoxFillTest",""
