"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 29 06:25:19 GMT 2024","Mon Apr 29 06:25:22 GMT 2024","3149","Surefire suite","Surefire test","exampleTests.GlobalTest","exampleTests.GlobalTest","checkTest","checkTest",""
"passed","Mon Apr 29 06:25:22 GMT 2024","Mon Apr 29 06:25:25 GMT 2024","2766","Surefire suite","Surefire test","alertsFramesWindows.NestedFramesTest","alertsFramesWindows.NestedFramesTest","test","test",""
"unknown","Mon Apr 29 06:24:55 GMT 2024","Mon Apr 29 06:24:55 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","allertDialogTest","allertDialogTest",""
"unknown","Mon Apr 29 06:24:55 GMT 2024","Mon Apr 29 06:24:55 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.temp.ExamplesTest","alertsFramesWindows.temp.ExamplesTest","alertTest","alertTest",""
"passed","Mon Apr 29 06:25:36 GMT 2024","Mon Apr 29 06:25:38 GMT 2024","1751","Surefire suite","Surefire test","gropItFriendly.ElementsHelenTest","gropItFriendly.ElementsHelenTest","elementsTextboxPositiveTest","elementsTextboxPositiveTest","Elements_textbox testing"
"unknown","Mon Apr 29 06:24:55 GMT 2024","Mon Apr 29 06:24:55 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","confirmButtonCancel","confirmButtonCancel",""
"unknown","Mon Apr 29 06:24:55 GMT 2024","Mon Apr 29 06:24:55 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.WindowsTest","alertsFramesWindows.WindowsTest","newWindowMessageTest","newWindowMessageTest",""
"unknown","Mon Apr 29 06:24:55 GMT 2024","Mon Apr 29 06:24:55 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.temp.GoogleSearchTest","alertsFramesWindows.temp.GoogleSearchTest","searchTest","searchTest","Поиск в гугле"
"unknown","Mon Apr 29 06:24:55 GMT 2024","Mon Apr 29 06:24:55 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.WindowsTest","alertsFramesWindows.WindowsTest","newTabTest","newTabTest",""
"unknown","Mon Apr 29 06:24:55 GMT 2024","Mon Apr 29 06:24:55 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","confirmButtonOk","confirmButtonOk",""
