"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 24 05:07:12 GMT 2024","Wed Apr 24 05:07:19 GMT 2024","7269","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","allertDialogTest","allertDialogTest",""
"passed","Wed Apr 24 05:06:58 GMT 2024","Wed Apr 24 05:07:02 GMT 2024","3343","Surefire suite","Surefire test","alertsFramesWindows.NestedFramesTest","alertsFramesWindows.NestedFramesTest","test","test",""
"passed","Wed Apr 24 05:08:06 GMT 2024","Wed Apr 24 05:08:07 GMT 2024","1015","Surefire suite","Surefire test","ElementsHelenTest","ElementsHelenTest","elementsTextboxPositiveTest","elementsTextboxPositiveTest","Elements_textbox testing"
"passed","Wed Apr 24 05:06:57 GMT 2024","Wed Apr 24 05:06:58 GMT 2024","209","Surefire suite","Surefire test","OksanaTest","OksanaTest","loginTest","loginTest","Succesfull login"
"passed","Wed Apr 24 05:07:21 GMT 2024","Wed Apr 24 05:07:27 GMT 2024","5661","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","timeallertDialogTest","timeallertDialogTest",""
"unknown","Wed Apr 24 05:06:38 GMT 2024","Wed Apr 24 05:06:38 GMT 2024","0","Surefire suite","Surefire test","ExamplesTest","ExamplesTest","textBoxFillTest","textBoxFillTest",""
"passed","Wed Apr 24 05:08:03 GMT 2024","Wed Apr 24 05:08:04 GMT 2024","519","Surefire suite","Surefire test","apiDemoSimpleTest","apiDemoSimpleTest","apiResponeTest","apiResponeTest",""
"unknown","Wed Apr 24 05:06:38 GMT 2024","Wed Apr 24 05:06:38 GMT 2024","0","Surefire suite","Surefire test","ExamplesTest","ExamplesTest","sliderTest","sliderTest",""
"broken","Wed Apr 24 05:07:27 GMT 2024","Wed Apr 24 05:07:58 GMT 2024","30460","Surefire suite","Surefire test","alertsFramesWindows.WindowsTest","alertsFramesWindows.WindowsTest","newTabTest","newTabTest",""
"unknown","Wed Apr 24 05:06:38 GMT 2024","Wed Apr 24 05:06:38 GMT 2024","0","Surefire suite","Surefire test","ExamplesTest","ExamplesTest","networkTest","networkTest",""
"passed","Wed Apr 24 05:07:09 GMT 2024","Wed Apr 24 05:07:10 GMT 2024","1096","Surefire suite","Surefire test","alertsFramesWindows.DialogsTest","alertsFramesWindows.DialogsTest","smallModalSimpletest","smallModalSimpletest",""
"unknown","Wed Apr 24 05:06:38 GMT 2024","Wed Apr 24 05:06:38 GMT 2024","0","Surefire suite","Surefire test","ExamplesTest","ExamplesTest","fillManyTextBoxes","fillManyTextBoxes",""
"passed","Wed Apr 24 05:07:21 GMT 2024","Wed Apr 24 05:07:21 GMT 2024","578","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","promtButton","promtButton",""
"passed","Wed Apr 24 05:08:04 GMT 2024","Wed Apr 24 05:08:06 GMT 2024","2320","Surefire suite","Surefire test","ElementsHelenTest","ElementsHelenTest","elementsTextboxNegativeTest","elementsTextboxNegativeTest","Elements_checkbox testing"
"unknown","Wed Apr 24 05:06:38 GMT 2024","Wed Apr 24 05:06:38 GMT 2024","1","Surefire suite","Surefire test","ExamplesTest","ExamplesTest","alertTest","alertTest",""
