"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 23 13:11:59 GMT 2024","Tue Apr 23 13:11:59 GMT 2024","416","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","confirmButtonOk","confirmButtonOk",""
"passed","Tue Apr 23 13:11:41 GMT 2024","Tue Apr 23 13:11:41 GMT 2024","168","Surefire suite","Surefire test","OksanaTest","OksanaTest","loginTest","loginTest","Succesfull login"
"passed","Tue Apr 23 13:11:42 GMT 2024","Tue Apr 23 13:11:44 GMT 2024","1829","Surefire suite","Surefire test","alertsFramesWindows.NestedFramesTest","alertsFramesWindows.NestedFramesTest","test","test",""
"passed","Tue Apr 23 13:11:55 GMT 2024","Tue Apr 23 13:11:56 GMT 2024","1041","Surefire suite","Surefire test","alertsFramesWindows.FramesTest","alertsFramesWindows.FramesTest","fram2test","fram2test",""
"passed","Tue Apr 23 13:12:06 GMT 2024","Tue Apr 23 13:12:16 GMT 2024","10313","Surefire suite","Surefire test","alertsFramesWindows.WindowsTest","alertsFramesWindows.WindowsTest","newTabTest","newTabTest",""
"passed","Tue Apr 23 13:11:40 GMT 2024","Tue Apr 23 13:11:41 GMT 2024","687","Surefire suite","Surefire test","OksanaTest","OksanaTest","addToBagTest","addToBagTest","Add product to the bag"
"unknown","Tue Apr 23 13:11:39 GMT 2024","Tue Apr 23 13:11:39 GMT 2024","1","Surefire suite","Surefire test","ExamplesTest","ExamplesTest","sliderTest","sliderTest",""
"passed","Tue Apr 23 13:12:17 GMT 2024","Tue Apr 23 13:12:18 GMT 2024","841","Surefire suite","Surefire test","alertsFramesWindows.WindowsTest","alertsFramesWindows.WindowsTest","newWindowTest","newWindowTest",""
"passed","Tue Apr 23 13:11:44 GMT 2024","Tue Apr 23 13:11:55 GMT 2024","11128","Surefire suite","Surefire test","alertsFramesWindows.FramesTest","alertsFramesWindows.FramesTest","fram1test","fram1test",""
"unknown","Tue Apr 23 13:11:39 GMT 2024","Tue Apr 23 13:11:39 GMT 2024","2","Surefire suite","Surefire test","ExamplesTest","ExamplesTest","textBoxFillTest","textBoxFillTest",""
"passed","Tue Apr 23 13:12:19 GMT 2024","Tue Apr 23 13:12:20 GMT 2024","1158","Surefire suite","Surefire test","GoogleSearchTest","GoogleSearchTest","searchTest","searchTest","Поиск в гугле"
"unknown","Tue Apr 23 13:11:39 GMT 2024","Tue Apr 23 13:11:39 GMT 2024","0","Surefire suite","Surefire test","ExamplesTest","ExamplesTest","networkTest","networkTest",""
"passed","Tue Apr 23 13:11:58 GMT 2024","Tue Apr 23 13:11:59 GMT 2024","413","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","confirmButtonCancel","confirmButtonCancel",""
"passed","Tue Apr 23 13:11:57 GMT 2024","Tue Apr 23 13:11:58 GMT 2024","1468","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","allertDialogTest","allertDialogTest",""
"unknown","Tue Apr 23 13:11:39 GMT 2024","Tue Apr 23 13:11:39 GMT 2024","0","Surefire suite","Surefire test","ExamplesTest","ExamplesTest","alertTest","alertTest",""
"passed","Tue Apr 23 13:12:00 GMT 2024","Tue Apr 23 13:12:06 GMT 2024","5595","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","timeallertDialogTest","timeallertDialogTest",""
"passed","Tue Apr 23 13:12:21 GMT 2024","Tue Apr 23 13:12:30 GMT 2024","8757","Surefire suite","Surefire test","ElementsHelenTest","ElementsHelenTest","elementsTextboxNegativeTest","elementsTextboxNegativeTest","Elements_checkbox testing"
"passed","Tue Apr 23 13:12:16 GMT 2024","Tue Apr 23 13:12:17 GMT 2024","1043","Surefire suite","Surefire test","alertsFramesWindows.WindowsTest","alertsFramesWindows.WindowsTest","newWindowMessageTest","newWindowMessageTest",""
"passed","Tue Apr 23 13:12:30 GMT 2024","Tue Apr 23 13:12:30 GMT 2024","783","Surefire suite","Surefire test","ElementsHelenTest","ElementsHelenTest","elementsTextboxPositiveTest","elementsTextboxPositiveTest","Elements_textbox testing"
"unknown","Tue Apr 23 13:11:39 GMT 2024","Tue Apr 23 13:11:39 GMT 2024","0","Surefire suite","Surefire test","ExamplesTest","ExamplesTest","fillManyTextBoxes","fillManyTextBoxes",""
"passed","Tue Apr 23 13:11:57 GMT 2024","Tue Apr 23 13:11:57 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.DialogsTest","alertsFramesWindows.DialogsTest","smallModalTest","smallModalTest",""
"passed","Tue Apr 23 13:11:59 GMT 2024","Tue Apr 23 13:12:00 GMT 2024","671","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","promtButton","promtButton",""
"passed","Tue Apr 23 13:12:20 GMT 2024","Tue Apr 23 13:12:20 GMT 2024","415","Surefire suite","Surefire test","apiDemoSimpleTest","apiDemoSimpleTest","apiResponeTest","apiResponeTest",""
