"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Wed Apr 24 18:52:32 GMT 2024","Wed Apr 24 18:52:32 GMT 2024","0","Surefire suite","Surefire test","exampleTests.ExamplesTest","exampleTests.ExamplesTest","alertTest","alertTest",""
"passed","Wed Apr 24 18:53:13 GMT 2024","Wed Apr 24 18:53:14 GMT 2024","1570","Surefire suite","Surefire test","gropItFriendly.ElementsHelenTest","gropItFriendly.ElementsHelenTest","elementsTextboxPositiveTest","elementsTextboxPositiveTest","Elements_textbox testing"
"unknown","Wed Apr 24 18:52:32 GMT 2024","Wed Apr 24 18:52:32 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","confirmButtonCancel","confirmButtonCancel",""
"unknown","Wed Apr 24 18:52:32 GMT 2024","Wed Apr 24 18:52:32 GMT 2024","0","Surefire suite","Surefire test","exampleTests.GoogleSearchTest","exampleTests.GoogleSearchTest","searchTest","searchTest","Поиск в гугле"
"unknown","Wed Apr 24 18:52:32 GMT 2024","Wed Apr 24 18:52:32 GMT 2024","1","Surefire suite","Surefire test","alertsFramesWindows.WindowsTest","alertsFramesWindows.WindowsTest","newWindowTest","newWindowTest",""
"unknown","Wed Apr 24 18:52:32 GMT 2024","Wed Apr 24 18:52:32 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.WindowsTest","alertsFramesWindows.WindowsTest","newTabTest","newTabTest",""
"unknown","Wed Apr 24 18:52:32 GMT 2024","Wed Apr 24 18:52:32 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","confirmButtonOk","confirmButtonOk",""
"passed","Wed Apr 24 18:53:15 GMT 2024","Wed Apr 24 18:53:15 GMT 2024","777","Surefire suite","Surefire test","gropItFriendly.OksanaTest","gropItFriendly.OksanaTest","addToBagTest","addToBagTest","Add product to the bag"
"passed","Wed Apr 24 18:52:51 GMT 2024","Wed Apr 24 18:53:07 GMT 2024","15591","Surefire suite","Surefire test","alertsFramesWindows.DialogsTest","alertsFramesWindows.DialogsTest","largeModalSimpletest","largeModalSimpletest","Test wrote by playwright recorder"
"passed","Wed Apr 24 18:53:07 GMT 2024","Wed Apr 24 18:53:08 GMT 2024","1471","Surefire suite","Surefire test","alertsFramesWindows.DialogsTest","alertsFramesWindows.DialogsTest","smallModalSimpletest","smallModalSimpletest",""
"passed","Wed Apr 24 18:52:49 GMT 2024","Wed Apr 24 18:52:51 GMT 2024","2290","Surefire suite","Surefire test","alertsFramesWindows.NestedFramesTest","alertsFramesWindows.NestedFramesTest","test","test",""
"unknown","Wed Apr 24 18:52:32 GMT 2024","Wed Apr 24 18:52:32 GMT 2024","0","Surefire suite","Surefire test","exampleTests.ExamplesTest","exampleTests.ExamplesTest","sliderTest","sliderTest",""
"unknown","Wed Apr 24 18:52:32 GMT 2024","Wed Apr 24 18:52:32 GMT 2024","0","Surefire suite","Surefire test","exampleTests.ExamplesTest","exampleTests.ExamplesTest","networkTest","networkTest",""
"unknown","Wed Apr 24 18:52:32 GMT 2024","Wed Apr 24 18:52:32 GMT 2024","0","Surefire suite","Surefire test","exampleTests.ExamplesTest","exampleTests.ExamplesTest","fillManyTextBoxes","fillManyTextBoxes",""
"passed","Wed Apr 24 18:52:48 GMT 2024","Wed Apr 24 18:52:48 GMT 2024","7","Surefire suite","Surefire test","exampleTests.LogAddTest","exampleTests.LogAddTest","addLogs","addLogs",""
"passed","Wed Apr 24 18:53:10 GMT 2024","Wed Apr 24 18:53:13 GMT 2024","2374","Surefire suite","Surefire test","gropItFriendly.ElementsHelenTest","gropItFriendly.ElementsHelenTest","elementsTextboxNegativeTest","elementsTextboxNegativeTest","Elements_checkbox testing"
