"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Wed Apr 24 13:07:42 GMT 2024","Wed Apr 24 13:07:42 GMT 2024","0","Example Suite","exampleTests","exampleTests.ExamplesTest","exampleTests.ExamplesTest","networkTest","networkTest",""
"unknown","Wed Apr 24 13:07:42 GMT 2024","Wed Apr 24 13:07:42 GMT 2024","0","DemoQA Suite","alertsFramesWindows","alertsFramesWindows.WindowsTest","alertsFramesWindows.WindowsTest","newWindowMessageTest","newWindowMessageTest",""
"unknown","Wed Apr 24 13:07:42 GMT 2024","Wed Apr 24 13:07:42 GMT 2024","0","DemoQA Suite","alertsFramesWindows","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","confirmButtonCancel","confirmButtonCancel",""
"passed","Wed Apr 24 13:08:05 GMT 2024","Wed Apr 24 13:08:05 GMT 2024","9","Example Suite","exampleTests","exampleTests.LogAddTest","exampleTests.LogAddTest","addLogs","addLogs",""
"unknown","Wed Apr 24 13:07:42 GMT 2024","Wed Apr 24 13:07:42 GMT 2024","0","Example Suite","exampleTests","exampleTests.GoogleSearchTest","exampleTests.GoogleSearchTest","searchTest","searchTest","Поиск в гугле"
"unknown","Wed Apr 24 13:07:42 GMT 2024","Wed Apr 24 13:07:42 GMT 2024","0","Example Suite","exampleTests","exampleTests.ExamplesTest","exampleTests.ExamplesTest","sliderTest","sliderTest",""
"unknown","Wed Apr 24 13:07:42 GMT 2024","Wed Apr 24 13:07:42 GMT 2024","0","DemoQA Suite","alertsFramesWindows","alertsFramesWindows.FramesTest","alertsFramesWindows.FramesTest","fram2test","fram2test",""
"unknown","Wed Apr 24 13:07:42 GMT 2024","Wed Apr 24 13:07:42 GMT 2024","0","DemoQA Suite","alertsFramesWindows","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","timeallertDialogTest","timeallertDialogTest",""
"unknown","Wed Apr 24 13:07:42 GMT 2024","Wed Apr 24 13:07:42 GMT 2024","0","Example Suite","exampleTests","exampleTests.ExamplesTest","exampleTests.ExamplesTest","fillManyTextBoxes","fillManyTextBoxes",""
"unknown","Wed Apr 24 13:07:42 GMT 2024","Wed Apr 24 13:07:42 GMT 2024","0","DemoQA Suite","alertsFramesWindows","alertsFramesWindows.WindowsTest","alertsFramesWindows.WindowsTest","newTabTest","newTabTest",""
"unknown","Wed Apr 24 13:07:42 GMT 2024","Wed Apr 24 13:07:42 GMT 2024","0","Example Suite","exampleTests","exampleTests.apiDemoSimpleTest","exampleTests.apiDemoSimpleTest","apiResponeTest","apiResponeTest",""
"unknown","Wed Apr 24 13:07:42 GMT 2024","Wed Apr 24 13:07:42 GMT 2024","0","DemoQA Suite","alertsFramesWindows","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","promtButton","promtButton",""
"unknown","Wed Apr 24 13:07:42 GMT 2024","Wed Apr 24 13:07:42 GMT 2024","1","DemoQA Suite","alertsFramesWindows","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","confirmButtonOk","confirmButtonOk",""
"unknown","Wed Apr 24 13:07:42 GMT 2024","Wed Apr 24 13:07:42 GMT 2024","1","DemoQA Suite","alertsFramesWindows","alertsFramesWindows.NestedFramesTest","alertsFramesWindows.NestedFramesTest","test","test",""
"unknown","Wed Apr 24 13:07:42 GMT 2024","Wed Apr 24 13:07:42 GMT 2024","0","Example Suite","exampleTests","exampleTests.ExamplesTest","exampleTests.ExamplesTest","textBoxFillTest","textBoxFillTest",""
"unknown","Wed Apr 24 13:07:42 GMT 2024","Wed Apr 24 13:07:42 GMT 2024","0","DemoQA Suite","alertsFramesWindows","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","allertDialogTest","allertDialogTest",""
"unknown","Wed Apr 24 13:08:05 GMT 2024","Wed Apr 24 13:08:05 GMT 2024","0","GropItFriendly Suite","GropItFriendlyTests","gropItFriendly.ElementsHelenTest","gropItFriendly.ElementsHelenTest","elementsTextboxPositiveTest","elementsTextboxPositiveTest","Elements_textbox testing"
"unknown","Wed Apr 24 13:08:05 GMT 2024","Wed Apr 24 13:08:05 GMT 2024","0","GropItFriendly Suite","GropItFriendlyTests","gropItFriendly.OksanaTest","gropItFriendly.OksanaTest","loginTest","loginTest","Succesfull login"
"unknown","Wed Apr 24 13:07:42 GMT 2024","Wed Apr 24 13:07:42 GMT 2024","0","Example Suite","exampleTests","exampleTests.ExamplesTest","exampleTests.ExamplesTest","alertTest","alertTest",""
"unknown","Wed Apr 24 13:07:42 GMT 2024","Wed Apr 24 13:07:42 GMT 2024","0","DemoQA Suite","alertsFramesWindows","alertsFramesWindows.FramesTest","alertsFramesWindows.FramesTest","fram1test","fram1test",""
"unknown","Wed Apr 24 13:08:05 GMT 2024","Wed Apr 24 13:08:05 GMT 2024","0","GropItFriendly Suite","GropItFriendlyTests","gropItFriendly.OksanaTest","gropItFriendly.OksanaTest","addToBagTest","addToBagTest","Add product to the bag"
"unknown","Wed Apr 24 13:08:05 GMT 2024","Wed Apr 24 13:08:05 GMT 2024","0","GropItFriendly Suite","GropItFriendlyTests","gropItFriendly.ElementsHelenTest","gropItFriendly.ElementsHelenTest","elementsTextboxNegativeTest","elementsTextboxNegativeTest","Elements_checkbox testing"
"unknown","Wed Apr 24 13:07:42 GMT 2024","Wed Apr 24 13:07:42 GMT 2024","1","DemoQA Suite","alertsFramesWindows","alertsFramesWindows.WindowsTest","alertsFramesWindows.WindowsTest","newWindowTest","newWindowTest",""
