"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Wed Apr 24 18:02:26 GMT 2024","Wed Apr 24 18:02:26 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","confirmButtonCancel","confirmButtonCancel",""
"unknown","Wed Apr 24 18:02:26 GMT 2024","Wed Apr 24 18:02:26 GMT 2024","0","Surefire suite","Surefire test","exampleTests.GoogleSearchTest","exampleTests.GoogleSearchTest","searchTest","searchTest","Поиск в гугле"
"unknown","Wed Apr 24 18:02:26 GMT 2024","Wed Apr 24 18:02:26 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.FramesTest","alertsFramesWindows.FramesTest","fram1test","fram1test",""
"passed","Wed Apr 24 18:03:16 GMT 2024","Wed Apr 24 18:03:41 GMT 2024","24581","Surefire suite","Surefire test","alertsFramesWindows.DialogsTest","alertsFramesWindows.DialogsTest","largeModalSimpletest","largeModalSimpletest","Test wrote by playwright recorder"
"unknown","Wed Apr 24 18:02:26 GMT 2024","Wed Apr 24 18:02:26 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.WindowsTest","alertsFramesWindows.WindowsTest","newWindowMessageTest","newWindowMessageTest",""
"unknown","Wed Apr 24 18:02:26 GMT 2024","Wed Apr 24 18:02:26 GMT 2024","0","Surefire suite","Surefire test","exampleTests.ExamplesTest","exampleTests.ExamplesTest","textBoxFillTest","textBoxFillTest",""
"unknown","Wed Apr 24 18:02:26 GMT 2024","Wed Apr 24 18:02:26 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","timeallertDialogTest","timeallertDialogTest",""
"unknown","Wed Apr 24 18:02:26 GMT 2024","Wed Apr 24 18:02:26 GMT 2024","0","Surefire suite","Surefire test","exampleTests.ExamplesTest","exampleTests.ExamplesTest","sliderTest","sliderTest",""
"unknown","Wed Apr 24 18:02:26 GMT 2024","Wed Apr 24 18:02:26 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.WindowsTest","alertsFramesWindows.WindowsTest","newTabTest","newTabTest",""
"passed","Wed Apr 24 18:03:41 GMT 2024","Wed Apr 24 18:03:43 GMT 2024","1625","Surefire suite","Surefire test","alertsFramesWindows.DialogsTest","alertsFramesWindows.DialogsTest","smallModalSimpletest","smallModalSimpletest",""
"passed","Wed Apr 24 18:03:54 GMT 2024","Wed Apr 24 18:03:55 GMT 2024","1002","Surefire suite","Surefire test","gropItFriendly.OksanaTest","gropItFriendly.OksanaTest","addToBagTest","addToBagTest","Add product to the bag"
