"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Wed Apr 24 18:55:13 GMT 2024","Wed Apr 24 18:55:13 GMT 2024","1","Surefire suite","Surefire test","alertsFramesWindows.WindowsTest","alertsFramesWindows.WindowsTest","newWindowTest","newWindowTest",""
"unknown","Wed Apr 24 18:55:13 GMT 2024","Wed Apr 24 18:55:13 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.WindowsTest","alertsFramesWindows.WindowsTest","newWindowMessageTest","newWindowMessageTest",""
"unknown","Wed Apr 24 18:55:13 GMT 2024","Wed Apr 24 18:55:13 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.FramesTest","alertsFramesWindows.FramesTest","fram1test","fram1test",""
"passed","Wed Apr 24 18:55:47 GMT 2024","Wed Apr 24 18:55:50 GMT 2024","2193","Surefire suite","Surefire test","gropItFriendly.ElementsHelenTest","gropItFriendly.ElementsHelenTest","elementsTextboxNegativeTest","elementsTextboxNegativeTest","Elements_checkbox testing"
"unknown","Wed Apr 24 18:55:13 GMT 2024","Wed Apr 24 18:55:13 GMT 2024","0","Surefire suite","Surefire test","exampleTests.ExamplesTest","exampleTests.ExamplesTest","networkTest","networkTest",""
"passed","Wed Apr 24 18:55:37 GMT 2024","Wed Apr 24 18:55:41 GMT 2024","3669","Surefire suite","Surefire test","alertsFramesWindows.NestedFramesTest","alertsFramesWindows.NestedFramesTest","test","test",""
"passed","Wed Apr 24 18:55:37 GMT 2024","Wed Apr 24 18:55:37 GMT 2024","20","Surefire suite","Surefire test","exampleTests.LogAddTest","exampleTests.LogAddTest","addLogs","addLogs",""
"unknown","Wed Apr 24 18:55:13 GMT 2024","Wed Apr 24 18:55:13 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","allertDialogTest","allertDialogTest",""
"unknown","Wed Apr 24 18:55:13 GMT 2024","Wed Apr 24 18:55:13 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","confirmButtonOk","confirmButtonOk",""
"unknown","Wed Apr 24 18:55:13 GMT 2024","Wed Apr 24 18:55:13 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.WindowsTest","alertsFramesWindows.WindowsTest","newTabTest","newTabTest",""
"passed","Wed Apr 24 18:55:36 GMT 2024","Wed Apr 24 18:55:36 GMT 2024","418","Surefire suite","Surefire test","exampleTests.apiDemoSimpleTest","exampleTests.apiDemoSimpleTest","apiResponeTest","apiResponeTest",""
"unknown","Wed Apr 24 18:55:13 GMT 2024","Wed Apr 24 18:55:13 GMT 2024","0","Surefire suite","Surefire test","exampleTests.ExamplesTest","exampleTests.ExamplesTest","fillManyTextBoxes","fillManyTextBoxes",""
"passed","Wed Apr 24 18:55:41 GMT 2024","Wed Apr 24 18:55:44 GMT 2024","3048","Surefire suite","Surefire test","alertsFramesWindows.DialogsTest","alertsFramesWindows.DialogsTest","largeModalSimpletest","largeModalSimpletest","Test wrote by playwright recorder"
"passed","Wed Apr 24 18:55:46 GMT 2024","Wed Apr 24 18:55:47 GMT 2024","1391","Surefire suite","Surefire test","alertsFramesWindows.DialogsTest","alertsFramesWindows.DialogsTest","smallModaltest","smallModaltest","Test wrote by playwright recorder"
"passed","Wed Apr 24 18:55:52 GMT 2024","Wed Apr 24 18:55:52 GMT 2024","189","Surefire suite","Surefire test","gropItFriendly.OksanaTest","gropItFriendly.OksanaTest","loginTest","loginTest","Succesfull login"
"unknown","Wed Apr 24 18:55:13 GMT 2024","Wed Apr 24 18:55:13 GMT 2024","0","Surefire suite","Surefire test","exampleTests.ExamplesTest","exampleTests.ExamplesTest","alertTest","alertTest",""
